per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;fecha_act;ipbm_1er_anio;ipbm_2do_anio;ipbm_3er_anio;ipbm_4to_anio;ipbm_5to_anio
2019-2020;41;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;Septiembre de 2019;494835.1997777778;551308.913227169;617723.4245214285;642196.2401517857;694472.9602042483
2019-2020;42;Tecnología;Centros de Formación Técnica;Técnico en Topografía;Septiembre de 2019;651943.7863806357;690863.6279464129;723727.5381200718;821394.1472864198;884309.8937185099
2019-2020;43;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2019;496111.1408194794;535511.4224779167;556208.1523605849;591555.4723986741;626177.1861408608
2019-2020;44;Derecho;Centros de Formación Técnica;Técnico Jurídico;Septiembre de 2019;616104.167273422;609720.3760782767;625033.0431074346;667829.9575546904;664510.8863224214
2019-2020;45;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2019;467964.8945757081;510416.69329026603;526524.687085975;533371.4304287469;568624.4326495726
2019-2020;46;Agropecuaria;Centros de Formación Técnica;Técnico Veterinario;Septiembre de 2019;438546.76993445685;466003.9459619565;495750.78659890115;499904.8001403509;544945.6079333334
2019-2020;47;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;Septiembre de 2019;451700.7457643229;526333.6228455555;637635.5602570092;614385.0606944445;711759.4997247747
2019-2020;48;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;Septiembre de 2019;822875.3152683697;894072.6914783278;955657.7659868031;1041704.237113884;1125886.3735607183
2019-2020;49;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;Septiembre de 2019;474003.018190678;524023.5715381181;592015.823698584;641352.1327736577;685491.82814129
2019-2020;50;Ciencias Sociales;Institutos Profesionales;Administración Pública;Septiembre de 2019;1379807.19929866;1431479.475767696;1484486.6336728525;1545737.1237942707;1641332.128276455
2019-2020;51;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;Septiembre de 2019;488795.46112912276;558030.7943865893;608202.2678996865;680711.8442248633;731896.7804747566
2019-2020;52;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;Septiembre de 2019;548008.0209198543;576353.1596639003;643799.8415991461;702490.420758365;748441.5833418636
2019-2020;53;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2019;834243.9347748674;943283.6712866029;1068045.3699875877;1156616.80404624;1245573.9227234568
2019-2020;54;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2019;832871.3774762589;921200.5132745331;1031808.5757432448;1127548.3634949522;1207903.8075465653
2019-2020;55;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2019;537323.3665756013;597637.4728159204;674561.7138518519;690381.0296064814;780142.4676470588
2019-2020;56;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2019;507486.10803817504;583457.3840247642;671697.0884055556;799962.9491240458;795805.6174611781
2019-2020;57;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2019;536781.8858547567;574394.2698001864;604500.188546316;659989.6187302003;714705.2094979391
2019-2020;58;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2019;571820.6891019607;634378.2013059581;744450.6673050848;827012.9336979742;876580.7853698753
2019-2020;59;Arte y Arquitectura;Institutos Profesionales;Fotografía;Septiembre de 2019;600486.1642728938;557519.6669294871;582803.4460643939;553855.9674257246;632737.4744853481
2019-2020;60;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2019;594726.235022101;666514.1760647759;699266.0849521414;764765.8631129403;820771.3068878665
2019-2020;61;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2019;752436.0759176548;844281.6908472223;874281.3748064219;958455.2865296917;1081533.8184431659
2019-2020;62;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2019;907838.2964923584;1011085.3238803266;1086038.879329269;1182822.8913479939;1292312.267091821
2019-2020;63;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;Septiembre de 2019;961576.5794601123;1103667.1795015445;1220168.1368263955;1376092.6087467475;1501011.7764560897
2019-2020;64;Tecnología;Institutos Profesionales;Ingeniería en Construcción;Septiembre de 2019;741909.4526335939;853107.4247932099;956572.6154390258;1080268.307663686;1184906.6682845461
2019-2020;65;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;Septiembre de 2019;948131.8195377395;1104780.839628406;1206528.5859452824;1323675.2001201413;1542127.7513698225
2019-2020;66;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;Septiembre de 2019;923303.1443904237;1062347.7703108382;1119863.6030961538;1264579.0912474745;1335562.5614506518
2019-2020;67;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;Septiembre de 2019;992691.4741618744;1148741.7620146666;1221161.0170150537;1382922.4406728758;1503375.3475367648
2019-2020;68;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;Septiembre de 2019;885869.3185009259;962844.2329130435;1020811.0900708814;1071081.4472541667;1311979.0429707903
2019-2020;69;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;Septiembre de 2019;782244.1597341321;894534.263529272;973414.4675043268;1085145.916091823;1172033.4423919753
2019-2020;70;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;Septiembre de 2019;741969.1538203951;816592.2381195714;907121.1520164652;1009959.2037636252;1160158.163470278
2019-2020;71;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;Septiembre de 2019;570102.9580384615;625813.9599871795;742960.3485175;875944.414543956;958779.0791829709
2019-2020;72;Tecnología;Institutos Profesionales;Ingeniería en Minas y Metalurgia;Septiembre de 2019;848386.3548428271;1063793.6300742328;1213949.325659801;1335120.4559666668;1419974.0173249007
2019-2020;73;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;Septiembre de 2019;725348.5769195585;792937.1777551613;896749.8814039545;1005899.7220634969;1121708.9330762734
2019-2020;74;Tecnología;Institutos Profesionales;Ingeniería en Química;Septiembre de 2019;685672.9858595764;788515.5338222221;868385.0867933604;918387.9055915752;919091.538507752
2019-2020;75;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;Septiembre de 2019;760522.3286540268;825734.66450532;893087.4615081713;971645.2991788124;1010037.5051346747
2019-2020;76;Tecnología;Institutos Profesionales;Ingeniería en Refrigeración y Climatización;Septiembre de 2019;798601.3451595053;906372.8944712884;1004997.1083083333;1148084.6016201298;1110149.8716569443
2019-2020;77;Tecnología;Institutos Profesionales;Ingeniería en Sonido;Septiembre de 2019;507173.53746747965;580697.8921279343;624371.8622442376;706383.9036442471;778410.7924528059
2019-2020;78;Tecnología;Institutos Profesionales;Ingeniería en Telecomunicaciones;Septiembre de 2019;777788.8501525925;924058.9608365466;1075575.7354692856;1266452.4469571947;1404680.1338388736
2019-2020;79;Tecnología;Institutos Profesionales;Ingeniería Industrial;Septiembre de 2019;1014997.840396013;1145342.5917317579;1220741.6027512078;1246571.0984607844;1393730.7433536742
2019-2020;80;Tecnología;Institutos Profesionales;Ingeniería Mecánica;Septiembre de 2019;883505.9270186535;987709.0457107265;1078379.2270810846;1191872.959884494;1376072.2337212674
2019-2020;81;Salud;Institutos Profesionales;Kinesiología;Septiembre de 2019;550919.4831045751;677044.80894;758776.9426416666;822054.4587128378;970968.1107588651
2019-2020;82;Arte y Arquitectura;Institutos Profesionales;Música, Canto o Danza;Septiembre de 2019;616638.2328931924;714602.8600661764;693491.69111;787371.3163531075;812869.2304973959
2019-2020;83;Salud;Institutos Profesionales;Nutrición y Dietética;Septiembre de 2019;510367.819082725;573701.5250047992;620442.7360737179;671402.2297269502;793656.1365372024
2019-2020;84;Educación;Institutos Profesionales;Pedagogía en Educación Básica;Septiembre de 2019;546946.4039104938;638773.8380235783;658905.4535186462;682703.6242883211;722430.2116778573
2019-2020;85;Educación;Institutos Profesionales;Pedagogía en Educación de Párvulos;Septiembre de 2019;500123.829939416;586638.2227347842;624375.3622752391;660873.898446486;680320.4266430456
2019-2020;86;Educación;Institutos Profesionales;Pedagogía en Educación Diferencial;Septiembre de 2019;582286.313445807;699602.634630531;750379.441081069;786968.5478086132;810220.2651163483
2019-2020;87;Educación;Institutos Profesionales;Pedagogía en Idiomas;Septiembre de 2019;586993.8580088757;636071.3517141414;670520.2393265504;724951.893392455;760799.2003583815
2019-2020;88;Educación;Institutos Profesionales;Psicopedagogía;Septiembre de 2019;546717.5331548826;646287.9426005507;705769.5708299538;735446.5997022984;765361.3385210556
2019-2020;89;Ciencias Sociales;Institutos Profesionales;Publicidad;Septiembre de 2019;531446.0872994714;622077.2491623391;677959.42147868;785866.2975200665;852849.9243742938
2019-2020;90;Ciencias Sociales;Institutos Profesionales;Relaciones Públicas;Septiembre de 2019;636602.0487355855;685062.3804095136;707343.639882613;769053.4739357604;805922.9977388671
2019-2020;91;Agropecuaria;Institutos Profesionales;Técnico Agropecuario;Septiembre de 2019;506456.86195612745;538256.6497544684;556977.9370731706;581954.5867421384;623379.4969049586
2019-2020;92;Educación;Institutos Profesionales;Técnico Asistente del Educador de Párvulos;Septiembre de 2019;411916.69389051915;420448.62513740326;431634.4182504566;428309.0818216793;450344.47030588763
2019-2020;93;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;Septiembre de 2019;372712.32646669017;389455.0699079338;419727.5724127427;451004.472082955;505013.30398881243
2019-2020;94;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;Septiembre de 2019;403416.5704156104;433618.9472319;467227.72249407833;497632.6933227513;521030.84314783
2019-2020;95;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;Septiembre de 2019;692935.4918886956;735622.6254756937;773143.7036291297;833068.1540866551;887559.0582788625
2019-2020;96;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2019;602581.1683872849;652377.2296726671;698601.7586106443;761167.4692356808;809124.3784633892
2019-2020;97;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;Septiembre de 2019;601397.0005456029;670821.4432822426;704789.8203312958;760830.4228376839;861128.2399406304
2019-2020;98;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Ventas;Septiembre de 2019;835583.9095416667;956844.0759754387;773096.9537822222;729669.6415766665;792660.5437802785
2019-2020;99;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;Septiembre de 2019;726060.6076327452;768190.3873420389;821920.4786825558;872552.6107074841;967541.7551757315
2019-2020;100;Humanidades;Institutos Profesionales;Técnico en Bibliotecas y Centros de Documentación;Septiembre de 2019;546574.4464370629;572123.5125081018;598183.5699194444;664731.7694085212;735615.468235012
2019-2020;101;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;Septiembre de 2019;644314.7920582375;701893.2940188536;753792.2479678452;821259.8106491852;866112.0315324455
2019-2020;102;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;Septiembre de 2019;670100.8185233437;733371.4231468801;805460.0066517437;874012.0506190477;909213.1920800193
2019-2020;103;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;Septiembre de 2019;506005.0516575941;537588.8106951219;649302.8633038523;642090.8802756411;693817.4656468255
2019-2020;104;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;Septiembre de 2019;626350.9047457126;676515.0049335326;744453.3174334671;806504.842639706;882374.8489995564
2019-2020;105;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;Septiembre de 2019;717025.1762654972;736584.9214220833;796446.7761167785;849347.465704799;916433.0207296218
2019-2020;106;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;Septiembre de 2019;698072.1920277777;739831.9118620983;800332.0488693799;900243.0449068628;955070.9494902126
2019-2020;107;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2019;557375.6191270922;553967.7138348042;581301.0318321304;629745.5918465503;662294.7951364723
2019-2020;108;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;Septiembre de 2019;542291.6680384616;600487.7528812544;630146.7057099656;674155.4020947054;711944.3524711615
2019-2020;109;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;Septiembre de 2019;482363.92015224363;510990.97064761183;541797.7213161209;558830.4587041505;572742.4912519172
2019-2020;110;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2019;654865.0558502742;701537.7957560562;771084.7163053504;847934.6692798444;890755.119617084
2019-2020;111;Tecnología;Institutos Profesionales;Técnico en Electromecánica;Septiembre de 2019;643239.2694246612;704177.1039055105;726224.820530303;776799.4425856611;842068.1863004902
2019-2020;112;Salud;Institutos Profesionales;Técnico en Enfermería;Septiembre de 2019;481834.85220232746;512714.4911884604;542954.0355233134;563297.6443687719;589241.3745247411
2019-2020;113;Arte y Arquitectura;Institutos Profesionales;Técnico en Fotografía;Septiembre de 2019;486295.42672592594;620503.2222751322;605588.1241730769;649351.7090790123;686876.4545279641
2019-2020;114;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;Septiembre de 2019;423635.35648353293;437521.3479256315;473569.95041666663;491210.68849196436;501024.77798157453
2019-2020;115;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2019;675922.3989296576;716261.4470784176;816265.193479116;931043.1209596044;1014974.9762631278
