per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;fecha_act;coho_tit;per_tit_carr;prom_ing_4to_anio:tit
2020-2021;71;Tecnología;Instituto Profesional;Ingeniería en Prevención de Riesgos;Septiembre de 2020;2015;2019;952744.9223249998
2020-2021;72;Tecnología;Instituto Profesional;Ingeniería en Química;Septiembre de 2020;2015;2019;s/i
2020-2021;73;Administración y Comercio;Instituto Profesional;Ingeniería en Recursos Humanos;Septiembre de 2020;2015;2019;960748.4143125
2020-2021;74;Tecnología;Instituto Profesional;Ingeniería en Refrigeración y Climatización;Septiembre de 2020;2015;2019;s/i
2020-2021;75;Tecnología;Instituto Profesional;Ingeniería en Sonido;Septiembre de 2020;2015;2019;637998.1871737499
2020-2021;76;Tecnología;Instituto Profesional;Ingeniería en Telecomunicaciones;Septiembre de 2020;2015;2019;1200378.804975
2020-2021;77;Tecnología;Instituto Profesional;Ingeniería Industrial;Septiembre de 2020;2015;2019;1465776.4788749998
2020-2021;78;Tecnología;Instituto Profesional;Ingeniería Mecánica;Septiembre de 2020;2015;2019;1258698.633075
2020-2021;79;Salud;Instituto Profesional;Kinesiología;Septiembre de 2020;2015;2019;s/i
2020-2021;80;Arte y Arquitectura;Instituto Profesional;Música, Canto o Danza;Septiembre de 2020;2015;2019;s/i
2020-2021;81;Salud;Instituto Profesional;Nutrición y Dietética;Septiembre de 2020;2015;2019;625257.7084799999
2020-2021;82;Educación;Instituto Profesional;Pedagogía en Educación de Párvulos;Septiembre de 2020;2015;2019;714638.9659124999
2020-2021;83;Educación;Instituto Profesional;Pedagogía en Educación Diferencial;Septiembre de 2020;2015;2019;819751.4768512499
2020-2021;84;Educación;Instituto Profesional;Pedagogía en Idiomas;Septiembre de 2020;2015;2019;805602.64717875
2020-2021;85;Educación;Instituto Profesional;Psicopedagogía;Septiembre de 2020;2015;2019;782898.921075
2020-2021;86;Ciencias Sociales;Instituto Profesional;Publicidad;Septiembre de 2020;2015;2019;786414.70265625
2020-2021;87;Ciencias Sociales;Instituto Profesional;Relaciones Públicas;Septiembre de 2020;2015;2019;798223.6602187498
2020-2021;88;Agropecuaria;Instituto Profesional;Técnico Agropecuario;Septiembre de 2020;2015;2019;649475.0181524999
2020-2021;89;Educación;Instituto Profesional;Técnico Asistente del Educador de Párvulos;Septiembre de 2020;2015;2019;502251.993945
2020-2021;90;Educación;Instituto Profesional;Técnico Asistente del Educador Diferencial;Septiembre de 2020;2015;2019;487804.87270124996
2020-2021;91;Salud;Instituto Profesional;Técnico Dental y Asistente de Odontología;Septiembre de 2020;2015;2019;491067.08911500004
2020-2021;92;Administración y Comercio;Instituto Profesional;Técnico en Administración de Empresas;Septiembre de 2020;2015;2019;855476.9914574999
2020-2021;93;Administración y Comercio;Instituto Profesional;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2020;2015;2019;784403.9481262498
2020-2021;94;Tecnología;Instituto Profesional;Técnico en Administración de Redes y Soporte;Septiembre de 2020;2015;2019;813155.48343375
2020-2021;95;Administración y Comercio;Instituto Profesional;Técnico en Administración de Ventas;Septiembre de 2020;2015;2019;s/i
2020-2021;96;Administración y Comercio;Instituto Profesional;Técnico en Administración Financiera y Finanzas;Septiembre de 2020;2015;2019;926338.4653499998
2020-2021;97;Humanidades;Instituto Profesional;Técnico en Bibliotecas y Centros de Documentación;Septiembre de 2020;2015;2019;673730.65258125
2020-2021;98;Administración y Comercio;Instituto Profesional;Técnico en Comercio Exterior;Septiembre de 2020;2015;2019;848601.9762712499
2020-2021;99;Tecnología;Instituto Profesional;Técnico en Computación e Informática;Septiembre de 2020;2015;2019;935694.3642375
2020-2021;100;Arte y Arquitectura;Instituto Profesional;Técnico en Comunicación Audiovisual;Septiembre de 2020;2015;2019;695208.463965
2020-2021;101;Tecnología;Instituto Profesional;Técnico en Construcción y Obras Civiles;Septiembre de 2020;2015;2019;804790.08912
2020-2021;102;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad General;Septiembre de 2020;2015;2019;899505.2821874999
2020-2021;103;Administración y Comercio;Instituto Profesional;Técnico en Contabilidad Tributaria;Septiembre de 2020;2015;2019;901255.5094499999
2020-2021;104;Educación;Instituto Profesional;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2020;2015;2019;655341.5296837499
2020-2021;105;Arte y Arquitectura;Instituto Profesional;Técnico en Dibujo Arquitectónico;Septiembre de 2020;2015;2019;710519.7953737499
2020-2021;106;Arte y Arquitectura;Instituto Profesional;Técnico en Diseño Gráfico;Septiembre de 2020;2015;2019;613208.5981424999
2020-2021;107;Tecnología;Instituto Profesional;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2020;2015;2019;854972.6218125001
2020-2021;108;Tecnología;Instituto Profesional;Técnico en Electromecánica;Septiembre de 2020;2015;2019;786905.5736587499
2020-2021;109;Salud;Instituto Profesional;Técnico en Enfermería;Septiembre de 2020;2015;2019;598617.0397162499
2020-2021;110;Arte y Arquitectura;Instituto Profesional;Técnico en Fotografía;Septiembre de 2020;2015;2019;s/i
2020-2021;111;Administración y Comercio;Instituto Profesional;Técnico en Gastronomía y Cocina;Septiembre de 2020;2015;2019;531146.59359375
2020-2021;112;Tecnología;Instituto Profesional;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2020;2015;2019;s/i
2020-2021;113;Salud;Instituto Profesional;Técnico en Laboratorio Clínico;Septiembre de 2020;2015;2019;522054.4177949999
2020-2021;114;Administración y Comercio;Instituto Profesional;Técnico en Logística;Septiembre de 2020;2015;2019;s/i
2020-2021;115;Tecnología;Instituto Profesional;Técnico en Mantenimiento Industrial;Septiembre de 2020;2015;2019;s/i
2020-2021;116;Salud;Instituto Profesional;Técnico en Masoterapia;Septiembre de 2020;2015;2019;528266.7763875
2020-2021;117;Tecnología;Instituto Profesional;Técnico en Mecánica Automotriz;Septiembre de 2020;2015;2019;757667.62112625
2020-2021;118;Arte y Arquitectura;Instituto Profesional;Técnico en Peluquería y Estética;Septiembre de 2020;2015;2019;584568.17319
2020-2021;119;Tecnología;Instituto Profesional;Técnico en Prevención de Riesgos;Septiembre de 2020;2015;2019;686870.076855
2020-2021;120;Salud;Instituto Profesional;Técnico en Radiología y Radioterapia;Septiembre de 2020;2015;2019;530745.92042625
2020-2021;121;Ciencias Sociales;Instituto Profesional;Técnico en Relaciones Públicas;Septiembre de 2020;2015;2019;699434.27478
2020-2021;122;Ciencias Sociales;Instituto Profesional;Técnico en Servicio Social;Septiembre de 2020;2015;2019;657345.2954625
2020-2021;123;Tecnología;Instituto Profesional;Técnico en Sonido;Septiembre de 2020;2015;2019;590140.48355625
2020-2021;124;Tecnología;Instituto Profesional;Técnico en Telecomunicaciones;Septiembre de 2020;2015;2019;s/i
2020-2021;125;Tecnología;Instituto Profesional;Técnico en Topografía;Septiembre de 2020;2015;2019;969394.5498749999
2020-2021;126;Humanidades;Instituto Profesional;Técnico en Traducción e Interpretariado;Septiembre de 2020;2015;2019;610368.4179
2020-2021;127;Administración y Comercio;Instituto Profesional;Técnico en Turismo y Hotelería;Septiembre de 2020;2015;2019;557752.0446712499
2020-2021;128;Derecho;Instituto Profesional;Técnico Jurídico;Septiembre de 2020;2015;2019;713226.9093749999
2020-2021;129;Salud;Instituto Profesional;Técnico Laboratorista Dental;Septiembre de 2020;2015;2019;s/i
2020-2021;130;Agropecuaria;Instituto Profesional;Técnico Veterinario;Septiembre de 2020;2015;2019;525963.5778637499
2020-2021;131;Salud;Instituto Profesional;Terapia Ocupacional;Septiembre de 2020;2015;2019;s/i
2020-2021;132;Ciencias Sociales;Instituto Profesional;Trabajo Social;Septiembre de 2020;2015;2019;879358.8286499999
2019-2020;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;Septiembre de 2019;2010;2014;680262.9586666666
2019-2020;2;Salud;Centros de Formación Técnica;Técnico Agente o Visitador Médico;Septiembre de 2019;2010;2014;870775.3413333333
2019-2020;3;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;Septiembre de 2019;2010;2014;681446.6293333332
2019-2020;4;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;Septiembre de 2019;2010;2014;400488.51199999993
2019-2020;5;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;Septiembre de 2019;2010;2014;458693.3586666666
2019-2020;6;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;Septiembre de 2019;2010;2014;522956.524
2019-2020;7;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;Septiembre de 2019;2010;2014;964642.44
2019-2020;8;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;Septiembre de 2019;2010;2014;s/i
2019-2020;9;Tecnología;Centros de Formación Técnica;Técnico en Administración de Redes y Soporte;Septiembre de 2019;2010;2014;1015490.6386666666
2019-2020;10;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;Septiembre de 2019;2010;2014;s/i
2019-2020;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración Financiera y Finanzas;Septiembre de 2019;2010;2014;973198.5266666665
2019-2020;12;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;Septiembre de 2019;2010;2014;536886.5786666666
2019-2020;13;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;Septiembre de 2019;2010;2014;933273.6586666666
2019-2020;14;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;Septiembre de 2019;2010;2014;927696.8479999999
2019-2020;15;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;Septiembre de 2019;2010;2014;849952.6266666666
2019-2020;16;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;Septiembre de 2019;2010;2014;944449.18
2019-2020;17;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;Septiembre de 2019;2010;2014;555196.244
2019-2020;18;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Dibujo Arquitectónico;Septiembre de 2019;2010;2014;735685.0453333333
2019-2020;19;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;Septiembre de 2019;2010;2014;1135190.588
2019-2020;20;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;Septiembre de 2019;2010;2014;1325337.192
2019-2020;21;Salud;Centros de Formación Técnica;Técnico en Enfermería;Septiembre de 2019;2010;2014;615647.836
2019-2020;22;Salud;Centros de Formación Técnica;Técnico en Farmacia;Septiembre de 2019;2010;2014;s/i
2019-2020;23;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;Septiembre de 2019;2010;2014;546246.152
2019-2020;24;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;Septiembre de 2019;2010;2014;s/i
2019-2020;25;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;Septiembre de 2019;2010;2014;1177386.8266666667
2019-2020;26;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;Septiembre de 2019;2010;2014;660906.96
2019-2020;27;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;Septiembre de 2019;2010;2014;1076082.0013333333
2019-2020;28;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;Septiembre de 2019;2010;2014;1484921.6159999997
2019-2020;29;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;Septiembre de 2019;2010;2014;1054220.2533333332
2019-2020;30;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;Septiembre de 2019;2010;2014;s/i
2019-2020;31;Tecnología;Centros de Formación Técnica;Técnico en Minería y Metalurgia;Septiembre de 2019;2010;2014;s/i
2019-2020;32;Salud;Centros de Formación Técnica;Técnico en Podología;Septiembre de 2019;2010;2014;646519.828
2019-2020;33;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;Septiembre de 2019;2010;2014;1074046.956
2019-2020;34;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;Septiembre de 2019;2010;2014;s/i
2019-2020;35;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;Septiembre de 2019;2010;2014;s/i
2019-2020;36;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);Septiembre de 2019;2010;2014;835638.1053333333
2019-2020;37;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;Septiembre de 2019;2010;2014;s/i
2019-2020;38;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;Septiembre de 2019;2010;2014;s/i
2019-2020;39;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;Septiembre de 2019;2010;2014;606571.4053333333
2019-2020;40;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;Septiembre de 2019;2010;2014;s/i
2019-2020;41;Salud;Centros de Formación Técnica;Técnico en Terapias Naturales y Naturopatía;Septiembre de 2019;2010;2014;s/i
2019-2020;42;Tecnología;Centros de Formación Técnica;Técnico en Topografía;Septiembre de 2019;2010;2014;936875.4786666665
2019-2020;43;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;Septiembre de 2019;2010;2014;589742.3746666666
2019-2020;44;Derecho;Centros de Formación Técnica;Técnico Jurídico;Septiembre de 2019;2010;2014;633302.5453333333
2019-2020;45;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;Septiembre de 2019;2010;2014;632544.5133333333
2019-2020;46;Agropecuaria;Centros de Formación Técnica;Técnico Veterinario;Septiembre de 2019;2010;2014;s/i
2019-2020;47;Arte y Arquitectura;Institutos Profesionales;Actuación y Teatro;Septiembre de 2019;2010;2014;743569.824
2019-2020;48;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;Septiembre de 2019;2010;2014;1183817.1533333333
2019-2020;49;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;Septiembre de 2019;2010;2014;893654.2226666667
2019-2020;50;Ciencias Sociales;Institutos Profesionales;Administración Pública;Septiembre de 2019;2010;2014;s/i
2019-2020;51;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;Septiembre de 2019;2010;2014;780591.336
2019-2020;52;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;Septiembre de 2019;2010;2014;784613.5386666666
2019-2020;53;Tecnología;Institutos Profesionales;Construcción Civil;Septiembre de 2019;2010;2014;1447573.648
2019-2020;54;Administración y Comercio;Institutos Profesionales;Contador Auditor;Septiembre de 2019;2010;2014;1345187.0599999998
2019-2020;55;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;Septiembre de 2019;2010;2014;s/i
2019-2020;56;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;Septiembre de 2019;2010;2014;943542.8119999999
2019-2020;57;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;Septiembre de 2019;2010;2014;794574.6319999999
2019-2020;58;Tecnología;Institutos Profesionales;Diseño Industrial;Septiembre de 2019;2010;2014;971435.82
2019-2020;59;Arte y Arquitectura;Institutos Profesionales;Fotografía;Septiembre de 2019;2010;2014;s/i
2019-2020;60;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;Septiembre de 2019;2010;2014;948842.6119999998
2019-2020;61;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;Septiembre de 2019;2010;2014;1413933.0093333332
2019-2020;62;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;Septiembre de 2019;2010;2014;1400507.92
