per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;per_tit_carr;coho_tit;anio_emp;tasa_emp
2024-2025;126;Educación;Institutos Profesionales;Técnico Asistente del Educador Diferencial;2do año;2017;2019;0.39491150442477874
2024-2025;127;Salud;Institutos Profesionales;Técnico Dental y Asistente de Odontología;2do año;2017;2019;0.6009174311926605
2024-2025;128;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Empresas;2do año;2017;2019;0.7445405850844664
2024-2025;129;Administración y Comercio;Institutos Profesionales;Técnico en Administración de Recursos Humanos y Personal;2do año;2017;2019;0.7527675276752768
2024-2025;130;Tecnología;Institutos Profesionales;Técnico en Administración de Redes y Soporte;2do año;2017;2019;0.7879581151832461
2024-2025;133;Administración y Comercio;Institutos Profesionales;Técnico en Administración Financiera y Finanzas;2do año;2017;2019;0.7553879310344828
2024-2025;134;Ciencias Sociales;Institutos Profesionales;Técnico en Administración Pública o Municipal;2do año;2017;2019;0.9642857142857143
2024-2025;135;Tecnología;Institutos Profesionales;Técnico en Alimentos;2do año;2017;2019;0.639344262295082
2024-2025;139;Administración y Comercio;Institutos Profesionales;Técnico en Comercio Exterior;2do año;2017;2019;0.8195121951219512
2024-2025;140;Tecnología;Institutos Profesionales;Técnico en Computación e Informática;2do año;2017;2019;0.7757731958762887
2024-2025;141;Arte y Arquitectura;Institutos Profesionales;Técnico en Comunicación Audiovisual;2do año;2017;2019;0.50199203187251
2024-2025;143;Tecnología;Institutos Profesionales;Técnico en Construcción y Obras Civiles;2do año;2017;2019;0.6658047834518422
2024-2025;144;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad General;2do año;2017;2019;0.7817497648165569
2024-2025;145;Administración y Comercio;Institutos Profesionales;Técnico en Contabilidad Tributaria;2do año;2017;2019;0.8103448275862069
2024-2025;146;Educación;Institutos Profesionales;Técnico en Deporte, Recreación y Preparación Física;2do año;2017;2019;0.45751633986928103
2024-2025;147;Arte y Arquitectura;Institutos Profesionales;Técnico en Dibujo Arquitectónico;2do año;2017;2019;0.7542372881355932
2024-2025;149;Arte y Arquitectura;Institutos Profesionales;Técnico en Diseño Gráfico;2do año;2017;2019;0.4790697674418605
2024-2025;150;Tecnología;Institutos Profesionales;Técnico en Electricidad y Electricidad Industrial;2do año;2017;2019;0.7750281214848144
2024-2025;151;Tecnología;Institutos Profesionales;Técnico en Electromecánica;2do año;2017;2019;0.8145454545454546
2024-2025;153;Salud;Institutos Profesionales;Técnico en Enfermería;2do año;2017;2019;0.6268763402430307
2024-2025;154;Salud;Institutos Profesionales;Técnico en Farmacia;2do año;2017;2019;0.875
2024-2025;156;Administración y Comercio;Institutos Profesionales;Técnico en Gastronomía y Cocina;2do año;2017;2019;0.47058823529411764
2024-2025;157;Ciencias Básicas;Institutos Profesionales;Técnico en Geología;2do año;2017;2019;0.6029411764705882
2024-2025;159;Tecnología;Institutos Profesionales;Técnico en Instrumentación, Automatización y Control Industrial;2do año;2017;2019;0.8135593220338984
2024-2025;160;Salud;Institutos Profesionales;Técnico en Laboratorio Clínico;2do año;2017;2019;0.6240875912408759
2024-2025;161;Administración y Comercio;Institutos Profesionales;Técnico en Logística;2do año;2017;2019;0.8707124010554089
2024-2025;162;Tecnología;Institutos Profesionales;Técnico en Mantenimiento Industrial;2do año;2017;2019;0.7894736842105263
2024-2025;163;Salud;Institutos Profesionales;Técnico en Masoterapia;2do año;2017;2019;0.38620689655172413
2024-2025;164;Tecnología;Institutos Profesionales;Técnico en Mecánica Automotriz;2do año;2017;2019;0.6885245901639344
2024-2025;167;Tecnología;Institutos Profesionales;Técnico en Minería;2do año;2017;2019;0.6634746922024624
2024-2025;169;Arte y Arquitectura;Institutos Profesionales;Técnico en Peluquería y Estética;2do año;2017;2019;0.3291139240506329
2024-2025;170;Salud;Institutos Profesionales;Técnico en Podología;2do año;2017;2019;0.8363636363636363
2024-2025;171;Tecnología;Institutos Profesionales;Técnico en Prevención de Riesgos;2do año;2017;2019;0.591983556012333
2024-2025;178;Salud;Institutos Profesionales;Técnico en Radiología y Radioterapia;2do año;2017;2019;0.7477477477477478
2024-2025;179;Ciencias Sociales;Institutos Profesionales;Técnico en Relaciones Públicas;2do año;2017;2019;0.5921787709497207
2024-2025;181;Ciencias Sociales;Institutos Profesionales;Técnico en Servicio Social;2do año;2017;2019;0.5117866004962779
2024-2025;182;Tecnología;Institutos Profesionales;Técnico en Sonido;2do año;2017;2019;0.41116751269035534
2024-2025;183;Tecnología;Institutos Profesionales;Técnico en Telecomunicaciones;2do año;2017;2019;0.8032786885245902
2024-2025;185;Tecnología;Institutos Profesionales;Técnico en Topografía;2do año;2017;2019;0.7727272727272727
2024-2025;186;Humanidades;Institutos Profesionales;Técnico en Traducción e Interpretariado;2do año;2017;2019;0.6024096385542169
2024-2025;188;Administración y Comercio;Institutos Profesionales;Técnico en Turismo y Hotelería;2do año;2017;2019;0.4918032786885246
2024-2025;189;Derecho;Institutos Profesionales;Técnico Jurídico;2do año;2017;2019;0.6036036036036037
2024-2025;190;Salud;Institutos Profesionales;Técnico Laboratorista Dental;2do año;2017;2019;0.569620253164557
2024-2025;191;Agropecuaria;Institutos Profesionales;Técnico Veterinario;2do año;2017;2019;0.43548387096774194
2024-2025;192;Salud;Institutos Profesionales;Terapia Ocupacional;2do año;2017;2019;0.6235294117647059
2024-2025;193;Ciencias Sociales;Institutos Profesionales;Trabajo Social;2do año;2017;2019;0.7562679819153308
2024-2025;1;Administración y Comercio;Centros de Formación Técnica;Secretariado Bilingüe;2do año;2018;2020;0.6853932584269663
2024-2025;3;Agropecuaria;Centros de Formación Técnica;Técnico Agropecuario;2do año;2018;2020;0.497134670487106
2024-2025;4;Educación;Centros de Formación Técnica;Técnico Asistente del Educador de Párvulos;2do año;2018;2020;0.41157847127996383
2024-2025;5;Educación;Centros de Formación Técnica;Técnico Asistente del Educador Diferencial;2do año;2018;2020;0.39862542955326463
2024-2025;6;Salud;Centros de Formación Técnica;Técnico Dental y Asistente de Odontología;2do año;2018;2020;0.35452793834296725
2024-2025;7;Agropecuaria;Centros de Formación Técnica;Técnico en Acuicultura y Pesca;2do año;2018;2020;s/i
2024-2025;8;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Empresas;2do año;2018;2020;0.6282005048683736
2024-2025;9;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2do año;2018;2020;0.6198704103671706
2024-2025;11;Administración y Comercio;Centros de Formación Técnica;Técnico en Administración de Ventas;2do año;2018;2020;0.7323943661971831
2024-2025;14;Ciencias Sociales;Centros de Formación Técnica;Técnico en Administración Pública o Municipal;2do año;2018;2020;0.8840579710144928
2024-2025;18;Administración y Comercio;Centros de Formación Técnica;Técnico en Comercio Exterior;2do año;2018;2020;0.6733668341708543
2024-2025;19;Tecnología;Centros de Formación Técnica;Técnico en Computación e Informática;2do año;2018;2020;0.7085201793721974
2024-2025;22;Tecnología;Centros de Formación Técnica;Técnico en Construcción y Obras Civiles;2do año;2018;2020;0.5785536159600998
2024-2025;23;Administración y Comercio;Centros de Formación Técnica;Técnico en Contabilidad General;2do año;2018;2020;0.6990881458966566
2024-2025;25;Educación;Centros de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2do año;2018;2020;0.28867924528301886
2024-2025;29;Tecnología;Centros de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2do año;2018;2020;0.6898954703832753
2024-2025;31;Tecnología;Centros de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2do año;2018;2020;0.6464646464646465
2024-2025;33;Salud;Centros de Formación Técnica;Técnico en Enfermería;2do año;2018;2020;0.7122004357298475
2024-2025;34;Salud;Centros de Formación Técnica;Técnico en Farmacia;2do año;2018;2020;0.8306451612903226
2024-2025;36;Administración y Comercio;Centros de Formación Técnica;Técnico en Gastronomía y Cocina;2do año;2018;2020;0.24163319946452477
2024-2025;37;Ciencias Básicas;Centros de Formación Técnica;Técnico en Geominería;2do año;2018;2020;s/i
2024-2025;39;Tecnología;Centros de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2do año;2018;2020;0.7389937106918238
2024-2025;40;Salud;Centros de Formación Técnica;Técnico en Laboratorio Clínico;2do año;2018;2020;0.6089238845144357
2024-2025;41;Administración y Comercio;Centros de Formación Técnica;Técnico en Logística;2do año;2018;2020;0.7238562091503268
2024-2025;42;Tecnología;Centros de Formación Técnica;Técnico en Mantenimiento Industrial;2do año;2018;2020;0.735248447204969
2024-2025;44;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Automotriz;2do año;2018;2020;0.6056338028169014
2024-2025;45;Tecnología;Centros de Formación Técnica;Técnico en Mecánica Industrial;2do año;2018;2020;0.7405660377358491
2024-2025;47;Tecnología;Centros de Formación Técnica;Técnico en Metalurgia;2do año;2018;2020;0.7959183673469388
2024-2025;48;Tecnología;Centros de Formación Técnica;Técnico en Minería;2do año;2018;2020;0.6772486772486772
2024-2025;51;Salud;Centros de Formación Técnica;Técnico en Podología;2do año;2018;2020;0.39655172413793105
2024-2025;52;Tecnología;Centros de Formación Técnica;Técnico en Prevención de Riesgos;2do año;2018;2020;0.4935064935064935
2024-2025;53;Tecnología;Centros de Formación Técnica;Técnico en Procesos Industriales;2do año;2018;2020;0.7037037037037037
2024-2025;54;Arte y Arquitectura;Centros de Formación Técnica;Técnico en Producción Gráfica y Multimedia;2do año;2018;2020;0.34545454545454546
2024-2025;55;Ciencias Básicas;Centros de Formación Técnica;Técnico en Química (Análisis e Industrial);2do año;2018;2020;0.6666666666666666
2024-2025;56;Salud;Centros de Formación Técnica;Técnico en Radiología y Radioterapia;2do año;2018;2020;0.5757575757575758
2024-2025;57;Tecnología;Centros de Formación Técnica;Técnico en Refrigeración y Climatización;2do año;2018;2020;0.6702127659574468
2024-2025;59;Ciencias Sociales;Centros de Formación Técnica;Técnico en Servicio Social;2do año;2018;2020;0.5424836601307189
2024-2025;60;Tecnología;Centros de Formación Técnica;Técnico en Telecomunicaciones;2do año;2018;2020;0.7217125382262997
2024-2025;62;Tecnología;Centros de Formación Técnica;Técnico en Topografía;2do año;2018;2020;0.6487252124645893
2024-2025;64;Administración y Comercio;Centros de Formación Técnica;Técnico en Turismo y Hotelería;2do año;2018;2020;0.18604651162790697
2024-2025;66;Derecho;Centros de Formación Técnica;Técnico Jurídico;2do año;2018;2020;0.5714285714285714
2024-2025;67;Salud;Centros de Formación Técnica;Técnico Laboratorista Dental;2do año;2018;2020;0.1935483870967742
2024-2025;68;Agropecuaria;Centros de Formación Técnica;Técnico Veterinario;2do año;2018;2020;0.49740932642487046
2024-2025;70;Administración y Comercio;Institutos Profesionales;Administración de Empresas e Ing. Asociadas;2do año;2018;2020;0.7877030162412993
2024-2025;71;Administración y Comercio;Institutos Profesionales;Administración Gastronómica;2do año;2018;2020;0.2716627634660422
2024-2025;72;Ciencias Sociales;Institutos Profesionales;Administración Pública;2do año;2018;2020;0.9784172661870504
2024-2025;73;Administración y Comercio;Institutos Profesionales;Administración Turística y Hotelera;2do año;2018;2020;0.2849162011173184
2024-2025;74;Arte y Arquitectura;Institutos Profesionales;Animación Digital;2do año;2018;2020;0.36619718309859156
2024-2025;75;Arte y Arquitectura;Institutos Profesionales;Comunicación Audiovisual y/o Multimedia;2do año;2018;2020;0.4230769230769231
2024-2025;76;Tecnología;Institutos Profesionales;Construcción Civil;2do año;2018;2020;0.740100791936645
2024-2025;77;Administración y Comercio;Institutos Profesionales;Contador Auditor;2do año;2018;2020;0.8020116463737427
2024-2025;78;Arte y Arquitectura;Institutos Profesionales;Diseño de Ambientes e Interiores;2do año;2018;2020;0.4883720930232558
2024-2025;79;Arte y Arquitectura;Institutos Profesionales;Diseño de Vestuario;2do año;2018;2020;0.3508771929824561
2024-2025;80;Arte y Arquitectura;Institutos Profesionales;Diseño Gráfico;2do año;2018;2020;0.46223021582733814
2024-2025;81;Tecnología;Institutos Profesionales;Diseño Industrial;2do año;2018;2020;0.5053763440860215
2024-2025;82;Salud;Institutos Profesionales;Fonoaudiología;2do año;2018;2020;s/i
2024-2025;84;Agropecuaria;Institutos Profesionales;Ingeniería Agrícola;2do año;2018;2020;0.6122448979591837
2024-2025;87;Tecnología;Institutos Profesionales;Ingeniería en Automatización, Instrumentación y Control;2do año;2018;2020;0.8620689655172413
2024-2025;88;Administración y Comercio;Institutos Profesionales;Ingeniería en Comercio Exterior;2do año;2018;2020;0.7663934426229508
2024-2025;89;Tecnología;Institutos Profesionales;Ingeniería en Computación e Informática;2do año;2018;2020;0.8733590733590734
2024-2025;90;Tecnología;Institutos Profesionales;Ingeniería en Conectividad y Redes;2do año;2018;2020;0.888045540796964
2024-2025;91;Tecnología;Institutos Profesionales;Ingeniería en Construcción;2do año;2018;2020;0.6792237442922374
2024-2025;93;Tecnología;Institutos Profesionales;Ingeniería en Electricidad;2do año;2018;2020;0.8319604612850082
2024-2025;96;Administración y Comercio;Institutos Profesionales;Ingeniería en Finanzas;2do año;2018;2020;0.7978142076502732
2024-2025;97;Ciencias Básicas;Institutos Profesionales;Ingeniería en Geomensura y Cartografía;2do año;2018;2020;s/i
2024-2025;98;Ciencias Sociales;Institutos Profesionales;Ingeniería en Gestión Pública;2do año;2018;2020;0.9119496855345912
2024-2025;100;Administración y Comercio;Institutos Profesionales;Ingeniería en Logística;2do año;2018;2020;0.8685446009389671
2024-2025;101;Administración y Comercio;Institutos Profesionales;Ingeniería en Marketing;2do año;2018;2020;0.6689342403628118
2024-2025;103;Tecnología;Institutos Profesionales;Ingeniería en Mecánica Automotriz;2do año;2018;2020;0.7129186602870813
2024-2025;104;Tecnología;Institutos Profesionales;Ingeniería en Medio Ambiente;2do año;2018;2020;0.5952380952380952
2024-2025;105;Tecnología;Institutos Profesionales;Ingeniería en Metalurgia;2do año;2018;2020;0.8392857142857143
2024-2025;106;Tecnología;Institutos Profesionales;Ingeniería en Minas;2do año;2018;2020;0.688195991091314
2024-2025;107;Tecnología;Institutos Profesionales;Ingeniería en Prevención de Riesgos;2do año;2018;2020;0.6744100969453082
2024-2025;108;Tecnología;Institutos Profesionales;Ingeniería en Química;2do año;2018;2020;0.6842105263157895
2024-2025;109;Administración y Comercio;Institutos Profesionales;Ingeniería en Recursos Humanos;2do año;2018;2020;0.7728571428571429
