per_sies;id_carr_gen;area_carr;tipo_inst;nom_carr_gen;anio_mat;dist_mat_mun;dist_mat_part;dist_mat_pag;dist_mat_adm
2024-2025;272;Administración y Comercio;Universidades;Ingeniería en Logística;2024;0.3318903318903319;0.5468975468975469;0.047619047619047616;0.0735930735930736
2024-2025;274;Ciencias Básicas;Universidades;Ingeniería en Matemática y Estadística;2024;0.2755798090040928;0.645293315143247;0.06275579809004093;0.01637107776261937
2024-2025;275;Tecnología;Universidades;Ingeniería en Medio Ambiente;2024;0.2378886478669559;0.6044830079537238;0.13665943600867678;0.02096890817064353
2024-2025;276;Tecnología;Universidades;Ingeniería en Metalurgia;2024;0.40437158469945356;0.46994535519125685;0.08196721311475409;0.04371584699453552
2024-2025;277;Tecnología;Universidades;Ingeniería en Minas;2024;0.43078512396694213;0.5020661157024794;0.04132231404958678;0.025826446280991736
2024-2025;278;Tecnología;Universidades;Ingeniería en Prevención de Riesgos;2024;0.41430073606729756;0.5099894847528917;0.03259726603575184;0.04311251314405889
2024-2025;280;Tecnología;Universidades;Ingeniería en Química;2024;0.3089430894308943;0.5894308943089431;0.06300813008130081;0.03861788617886179
2024-2025;281;Administración y Comercio;Universidades;Ingeniería en Recursos Humanos;2024;0.24347826086956523;0.6260869565217392;0.008695652173913044;0.12173913043478261
2024-2025;282;Tecnología;Universidades;Ingeniería en Recursos Renovables;2024;0.2772567409144197;0.5252051582649473;0.17995310668229778;0.017584994138335287
2024-2025;287;Agropecuaria;Universidades;Ingeniería Forestal;2024;0.30756302521008405;0.5546218487394958;0.11596638655462185;0.021848739495798318
2024-2025;288;Tecnología;Universidades;Ingeniería Industrial;2024;0.34797297297297297;0.5193050193050193;0.044723294723294726;0.087998712998713
2024-2025;289;Tecnología;Universidades;Ingeniería Marina y Marítimo Portuaria;2024;0.19230769230769232;0.6596153846153846;0.12884615384615383;0.019230769230769232
2024-2025;290;Tecnología;Universidades;Ingeniería Mecánica;2024;0.2325056433408578;0.6196388261851016;0.1038374717832957;0.04401805869074492
2024-2025;292;Salud;Universidades;Kinesiología;2024;0.28382585156778706;0.5822693435596661;0.11418903676968194;0.019715768102864878
2024-2025;295;Salud;Universidades;Medicina;2024;0.14323083756971522;0.3929717190661863;0.4621193425793396;0.0016781007847588964
2024-2025;296;Agropecuaria;Universidades;Medicina Veterinaria;2024;0.25996660404925903;0.5858380296389063;0.13071383844708828;0.023481527864746398
2024-2025;297;Arte y Arquitectura;Universidades;Música, Canto o Danza;2024;0.278232988956181;0.5336658354114713;0.1571072319201995;0.0309939437121482
2024-2025;298;Salud;Universidades;Nutrición y Dietética;2024;0.2937010247136829;0.5880801687763713;0.10051235684147077;0.017706449668474986
2024-2025;299;Salud;Universidades;Obstetricia y Puericultura;2024;0.25881889763779525;0.621496062992126;0.1089763779527559;0.010708661417322834
2024-2025;300;Salud;Universidades;Odontología;2024;0.19009595853470618;0.5613224066680675;0.2413672340127478;0.007214400784478532
2024-2025;302;Educación;Universidades;Pedagogía en Artes y Música;2024;0.36095444685466377;0.5613882863340564;0.06464208242950109;0.013015184381778741
2024-2025;303;Educación;Universidades;Pedagogía en Ciencias;2024;0.34946449821499403;0.5878619595398651;0.046806822689408965;0.01586671955573185
2024-2025;304;Educación;Universidades;Pedagogía en Educación Básica;2024;0.3513218860724993;0.5200327064595257;0.10016353229762878;0.028481875170346144
2024-2025;305;Educación;Universidades;Pedagogía en Educación de Párvulos;2024;0.3757847533632287;0.5228699551569507;0.061185849526656705;0.04015944195316393
2024-2025;306;Educación;Universidades;Pedagogía en Educación Diferencial;2024;0.354870557261957;0.5796401930671347;0.029618253620008774;0.035870996050899516
2024-2025;307;Educación;Universidades;Pedagogía en Educación Física;2024;0.3379667484328155;0.5592804578904333;0.08340147179067865;0.019351321886072498
2024-2025;308;Educación;Universidades;Pedagogía en Educación Media;2024;0.2933070866141732;0.5551181102362205;0.14173228346456693;0.00984251968503937
2024-2025;309;Educación;Universidades;Pedagogía en Educación Técnico Profesional;2024;0.32407407407407407;0.5462962962962963;0.018518518518518517;0.1111111111111111
2024-2025;310;Educación;Universidades;Pedagogía en Filosofía y Religión;2024;0.3321100917431193;0.5559633027522936;0.09541284403669725;0.01651376146788991
2024-2025;311;Educación;Universidades;Pedagogía en Historia, Geografía y Ciencias Sociales;2024;0.34036433365292423;0.5874081176094599;0.05656759348034516;0.015659955257270694
2024-2025;312;Educación;Universidades;Pedagogía en Idiomas;2024;0.32613090725296945;0.5883244882486732;0.06267374273439474;0.022870861763962597
2024-2025;313;Educación;Universidades;Pedagogía en Lenguaje, Comunicación y/o Castellano;2024;0.3700410396716826;0.5679434564523483;0.035795713634290925;0.026219790241678066
2024-2025;314;Educación;Universidades;Pedagogía en Matemáticas y Computación;2024;0.338368580060423;0.5854984894259819;0.05740181268882175;0.018731117824773415
2024-2025;315;Ciencias Sociales;Universidades;Periodismo;2024;0.18391904827020375;0.5328866402297279;0.27157117462053876;0.011623136879529605
2024-2025;316;Educación;Universidades;Programas de Formación Pedagógica;2024;0.2821270310192024;0.4564254062038405;0.2466765140324963;0.014771048744460856
2024-2025;317;Ciencias Sociales;Universidades;Psicología;2024;0.2599098912908693;0.5491257801843509;0.17097920886206755;0.019985119662712356
2024-2025;318;Educación;Universidades;Psicopedagogía;2024;0.20141342756183744;0.5547703180212014;0.22968197879858657;0.014134275618374558
2024-2025;319;Ciencias Sociales;Universidades;Publicidad;2024;0.13560606060606062;0.506439393939394;0.3386363636363636;0.019318181818181818
2024-2025;322;Salud;Universidades;Química y Farmacia;2024;0.2870424740653748;0.599628107261695;0.10178117048346055;0.011548248189469564
2024-2025;324;Arte y Arquitectura;Universidades;Realizador de Cine y Televisión;2024;0.18834080717488788;0.4648729446935725;0.33557548579970103;0.011210762331838564
2024-2025;325;Ciencias Sociales;Universidades;Relaciones Públicas;2024;0.3218390804597701;0.5057471264367817;0.13793103448275862;0.034482758620689655
2024-2025;326;Ciencias Sociales;Universidades;Sociología;2024;0.2341501361338001;0.5118630882924932;0.24504084014002334;0.008945935433683392
2024-2025;328;Educación;Universidades;Técnico Asistente del Educador de Párvulos;2024;0.5725865880619012;0.39941046425939575;0.0058953574060427415;0.02210759027266028
2024-2025;332;Administración y Comercio;Universidades;Técnico en Administración de Empresas;2024;0.45209580838323354;0.4651946107784431;0.05089820359281437;0.03181137724550898
2024-2025;333;Administración y Comercio;Universidades;Técnico en Administración de Recursos Humanos y Personal;2024;0.4658385093167702;0.4658385093167702;0.018633540372670808;0.049689440993788817
2024-2025;338;Tecnología;Universidades;Técnico en Alimentos;2024;0.4110429447852761;0.5521472392638037;0.018404907975460124;0.018404907975460124
2024-2025;342;Tecnología;Universidades;Técnico en Computación e Informática;2024;0.3883720930232558;0.5313953488372093;0.046511627906976744;0.03372093023255814
2024-2025;343;Tecnología;Universidades;Técnico en Construcción y Obras Civiles;2024;0.43846153846153846;0.4461538461538462;0.025961538461538463;0.08942307692307692
2024-2025;344;Administración y Comercio;Universidades;Técnico en Contabilidad General;2024;0.423841059602649;0.46357615894039733;0.039735099337748346;0.0728476821192053
2024-2025;345;Educación;Universidades;Técnico en Deporte, Recreación y Preparación Física;2024;0.40646976090014064;0.5288326300984529;0.02531645569620253;0.03938115330520394
2024-2025;348;Tecnología;Universidades;Técnico en Electricidad y Electricidad Industrial;2024;0.3930084745762712;0.4894067796610169;0.01694915254237288;0.10063559322033898
2024-2025;350;Tecnología;Universidades;Técnico en Electrónica y Electrónica Industrial;2024;0.20634920634920634;0.6243386243386243;0.047619047619047616;0.12169312169312169
2024-2025;352;Salud;Universidades;Técnico en Enfermería;2024;0.4953165979767703;0.45897339827650807;0.008992131884600974;0.036717871862120645
2024-2025;355;Tecnología;Universidades;Técnico en Instrumentación, Automatización y Control Industrial;2024;0.4946236559139785;0.4435483870967742;0.010752688172043012;0.051075268817204304
2024-2025;357;Administración y Comercio;Universidades;Técnico en Logística;2024;0.5730593607305936;0.3607305936073059;0.0136986301369863;0.05251141552511415
2024-2025;358;Tecnología;Universidades;Técnico en Mantenimiento Industrial;2024;0.2633333333333333;0.53;0.05333333333333334;0.15333333333333332
2024-2025;359;Tecnología;Universidades;Técnico en Mecánica Automotriz;2024;0.22188449848024316;0.5683890577507599;0.06990881458966565;0.1398176291793313
2024-2025;360;Tecnología;Universidades;Técnico en Mecánica Industrial;2024;0.4822429906542056;0.394392523364486;0.005607476635514018;0.11775700934579439
2024-2025;362;Tecnología;Universidades;Técnico en Metalurgia;2024;0.6835443037974683;0.31223628691983124;0.004219409282700422;0.0
2024-2025;363;Tecnología;Universidades;Técnico en Minería;2024;0.46254071661237783;0.4364820846905538;0.03908794788273615;0.06188925081433225
2024-2025;369;Ciencias Básicas;Universidades;Técnico en Química (Análisis e Industrial);2024;0.2919254658385093;0.5962732919254659;0.055900621118012424;0.055900621118012424
2024-2025;373;Humanidades;Universidades;Técnico en Traducción e Interpretariado;2024;0.33620689655172414;0.6551724137931034;0.008620689655172414;0.0
2024-2025;379;Salud;Universidades;Tecnología Médica;2024;0.264875;0.6431875;0.079875;0.0120625
2024-2025;380;Salud;Universidades;Terapia Ocupacional;2024;0.287035585514971;0.6015833202696348;0.09350995453832889;0.01787113967706537
2024-2025;381;Ciencias Sociales;Universidades;Trabajo Social;2024;0.356747552149851;0.5776926351638996;0.041379310344827586;0.024180502341421883
2024-2025;382;Humanidades;Universidades;Traducción e Interpretación;2024;0.25709728867623605;0.6395534290271132;0.08452950558213716;0.018819776714513556
2023-2024;1;Administración y Comercio;Centro de Formación Técnica;Secretariado Bilingüe;2023;0.2012987012987013;0.6428571428571429;0.12337662337662338;0.032467532467532464
2023-2024;2;Agropecuaria;Centro de Formación Técnica;Técnico Agropecuario;2023;0.45457463884430177;0.4552166934189406;0.02504012841091493;0.0651685393258427
2023-2024;3;Educación;Centro de Formación Técnica;Técnico Asistente del Educador de Párvulos;2023;0.521690518783542;0.4362701252236136;0.006596601073345259;0.03544275491949911
2023-2024;4;Educación;Centro de Formación Técnica;Técnico Asistente del Educador Diferencial;2023;0.5103216514642342;0.45487277964474315;0.00528084493518963;0.029524723955832933
2023-2024;5;Salud;Centro de Formación Técnica;Técnico Dental y Asistente de Odontología;2023;0.4692513368983957;0.4839572192513369;0.004010695187165776;0.0427807486631016
2023-2024;6;Agropecuaria;Centro de Formación Técnica;Técnico en Acuicultura y Pesca;2023;0.4581497797356828;0.5330396475770925;0.004405286343612335;0.004405286343612335
2023-2024;7;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Empresas;2023;0.4536748586592823;0.47767393561786087;0.03553709472712588;0.03311411099573093
2023-2024;8;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Recursos Humanos y Personal;2023;0.4628252788104089;0.45353159851301117;0.008364312267657992;0.07527881040892194
2023-2024;10;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración de Ventas;2023;0.20689655172413793;0.3793103448275862;0.22413793103448276;0.1896551724137931
2023-2024;11;Administración y Comercio;Centro de Formación Técnica;Técnico en Administración Financiera y Finanzas;2023;0.29936305732484075;0.5732484076433121;0.025477707006369428;0.10191082802547771
2023-2024;12;Ciencias Sociales;Centro de Formación Técnica;Técnico en Administración Pública o Municipal;2023;0.5511651469098278;0.4265450861195542;0.00303951367781155;0.019250253292806486
2023-2024;14;Administración y Comercio;Centro de Formación Técnica;Técnico en Comercio Exterior;2023;0.32552404438964244;0.5511713933415536;0.08261405672009864;0.040690505548705305
2023-2024;15;Tecnología;Centro de Formación Técnica;Técnico en Computación e Informática;2023;0.41357184522652146;0.5008749756951196;0.049387517013416295;0.03616566206494264
2023-2024;16;Tecnología;Centro de Formación Técnica;Técnico en Construcción y Obras Civiles;2023;0.46003953685399607;0.4721829991527817;0.011013837898898616;0.05676362609432364
2023-2024;17;Administración y Comercio;Centro de Formación Técnica;Técnico en Contabilidad General;2023;0.4567769477054429;0.47118463180362863;0.017609391675560297;0.054429028815368194
2023-2024;18;Educación;Centro de Formación Técnica;Técnico en Deporte, Recreación y Preparación Física;2023;0.41069316299976344;0.5086349656967116;0.04021764845043766;0.04045422285308729
2023-2024;19;Tecnología;Centro de Formación Técnica;Técnico en Electricidad y Electricidad Industrial;2023;0.47411837492266445;0.43967828418230565;0.009692720148484223;0.07651062074654567
2023-2024;21;Tecnología;Centro de Formación Técnica;Técnico en Electrónica y Electrónica Industrial;2023;0.20382165605095542;0.6369426751592356;0.06369426751592357;0.09554140127388536
2023-2024;22;Salud;Centro de Formación Técnica;Técnico en Enfermería;2023;0.46718430302712344;0.4883794134620429;0.007764545406851686;0.03667173810398195
2023-2024;23;Salud;Centro de Formación Técnica;Técnico en Farmacia;2023;0.4499169894853348;0.5019369120088545;0.009407858328721638;0.0387382401770891
2023-2024;24;Administración y Comercio;Centro de Formación Técnica;Técnico en Gastronomía y Cocina;2023;0.3985983355234341;0.5100744634253176;0.05354796320630749;0.03777923784494087
2023-2024;27;Tecnología;Centro de Formación Técnica;Técnico en Instrumentación, Automatización y Control Industrial;2023;0.49473684210526314;0.44035087719298244;0.005263157894736842;0.05964912280701754
2023-2024;28;Salud;Centro de Formación Técnica;Técnico en Laboratorio Clínico;2023;0.38698390482855144;0.5682295311406578;0.013995801259622114;0.03079076277116865
2023-2024;29;Administración y Comercio;Centro de Formación Técnica;Técnico en Logística;2023;0.45107543168736747;0.48136928203574675;0.019085125719478947;0.04847016055740685
2023-2024;30;Tecnología;Centro de Formación Técnica;Técnico en Mantenimiento Industrial;2023;0.5065890285013791;0.3950352436408213;0.017162120747778117;0.08121360711002146
